location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred
Germany,2022-12-29,77.8,76.23,229.78
Germany,2022-12-30,77.8,76.23,229.8
Germany,2022-12-31,77.8,76.23,229.8
Germany,2023-01-01,77.8,76.23,229.8
Germany,2023-01-02,77.8,76.23,229.81
Germany,2023-01-03,77.8,76.23,229.82
Germany,2023-01-04,77.8,76.23,229.84
Germany,2023-01-05,77.8,76.23,229.86
Germany,2023-01-06,77.8,76.23,229.87
Germany,2023-01-07,77.8,76.23,229.88
Germany,2023-01-08,77.8,76.23,229.88
Germany,2023-01-09,77.8,76.23,229.89
Germany,2023-01-10,77.8,76.23,229.92
Germany,2023-01-11,77.8,76.23,229.96
Germany,2023-01-12,77.81,76.23,229.99
Germany,2023-01-13,77.81,76.23,230.02
Germany,2023-01-14,77.81,76.23,230.03
Germany,2023-01-15,77.81,76.23,230.03
Germany,2023-01-16,77.81,76.23,230.04
Germany,2023-01-17,77.81,76.23,230.07
Germany,2023-01-18,77.81,76.23,230.09
Germany,2023-01-19,77.81,76.23,230.12
Germany,2023-01-20,77.81,76.23,230.14
Germany,2023-01-21,77.81,76.23,230.15
Germany,2023-01-22,77.81,76.23,230.15
Germany,2023-01-23,77.81,76.23,230.16
Germany,2023-01-24,77.81,76.23,230.18
Germany,2023-01-25,77.81,76.23,230.2
Germany,2023-01-26,77.81,76.23,230.22
Germany,2023-01-27,77.81,76.23,230.24
Germany,2023-01-28,77.81,76.23,230.24
Germany,2023-01-29,77.81,76.23,230.24
Germany,2023-01-30,77.81,76.23,230.25
Germany,2023-01-31,77.81,76.23,230.26
Germany,2023-02-01,77.81,76.23,230.28
Germany,2023-02-02,77.81,76.23,230.29
Germany,2023-02-03,77.81,76.23,230.3
Germany,2023-02-04,77.81,76.23,230.3
Germany,2023-02-05,77.81,76.23,230.3
Germany,2023-02-06,77.81,76.23,230.31
Germany,2023-02-07,77.81,76.23,230.32
Germany,2023-02-08,77.81,76.23,230.33
Germany,2023-02-09,77.81,76.24,230.35
Germany,2023-02-10,77.81,76.24,230.36
Germany,2023-02-11,77.81,76.24,230.36
Germany,2023-02-12,77.81,76.24,230.36
Germany,2023-02-13,77.81,76.24,230.36
Germany,2023-02-14,77.81,76.24,230.37
Germany,2023-02-15,77.81,76.24,230.38
Germany,2023-02-16,77.81,76.24,230.39
Germany,2023-02-17,77.81,76.24,230.4
Germany,2023-02-18,77.81,76.24,230.4
Germany,2023-02-19,77.81,76.24,230.4
Germany,2023-02-20,77.81,76.24,230.4
Germany,2023-02-21,77.81,76.24,230.41
Germany,2023-02-22,77.81,76.24,230.41
Germany,2023-02-23,77.81,76.24,230.42
Germany,2023-02-24,77.81,76.24,230.43
Germany,2023-02-25,77.81,76.24,230.43
Germany,2023-02-26,77.81,76.24,230.43
Germany,2023-02-27,77.81,76.24,230.43
Germany,2023-02-28,77.81,76.24,230.44
Germany,2023-03-01,77.81,76.24,230.44
Germany,2023-03-02,77.81,76.24,230.45
Germany,2023-03-03,77.81,76.24,230.46
Germany,2023-03-04,77.81,76.24,230.46
Germany,2023-03-05,77.81,76.24,230.46
Germany,2023-03-06,77.81,76.24,230.46
Germany,2023-03-07,77.81,76.24,230.47
Germany,2023-03-08,77.81,76.24,230.47
Germany,2023-03-09,77.81,76.24,230.48
Germany,2023-03-10,77.81,76.24,230.48
Germany,2023-03-11,77.81,76.24,230.48
Germany,2023-03-12,77.81,76.24,230.48
Germany,2023-03-13,77.81,76.24,230.49
Germany,2023-03-14,77.81,76.24,230.49
Germany,2023-03-15,77.81,76.24,230.49
Germany,2023-03-16,77.82,76.24,230.5
Germany,2023-03-17,77.82,76.24,230.5
Germany,2023-03-18,77.82,76.24,230.5
Germany,2023-03-19,77.82,76.24,230.51
Germany,2023-03-20,77.82,76.24,230.51
Germany,2023-03-21,77.82,76.24,230.51
Germany,2023-03-22,77.82,76.24,230.52
Germany,2023-03-23,77.82,76.24,230.52
Germany,2023-03-24,77.82,76.24,230.52
Germany,2023-03-25,77.82,76.24,230.53
Germany,2023-03-26,77.82,76.24,230.53
Germany,2023-03-27,77.82,76.24,230.53
Germany,2023-03-28,77.82,76.24,230.53
Germany,2023-03-29,77.82,76.24,230.54
Germany,2023-03-30,77.82,76.24,230.54
Germany,2023-03-31,77.82,76.24,230.55
Germany,2023-04-01,77.82,76.24,230.55
Germany,2023-04-02,77.82,76.24,230.55
Germany,2023-04-03,77.82,76.24,230.55
Germany,2023-04-04,77.82,76.24,230.56
Germany,2023-04-05,77.82,76.24,230.56
Germany,2023-04-06,77.82,76.24,230.56
Germany,2023-04-07,77.82,76.24,230.56
Germany,2023-04-08,,,
Germany,2023-04-09,,,
Germany,2023-04-10,,,
Germany,2023-04-11,,,
Germany,2023-04-12,,,
Germany,2023-04-13,,,
Germany,2023-04-14,,,
Germany,2023-04-15,,,
Germany,2023-04-16,,,
Germany,2023-04-17,,,
Germany,2023-04-18,,,
Germany,2023-04-19,,,
Germany,2023-04-20,,,
Germany,2023-04-21,,,
Germany,2023-04-22,,,
Germany,2023-04-23,,,
Germany,2023-04-24,,,
Germany,2023-04-25,,,
Germany,2023-04-26,,,
Germany,2023-04-27,,,
Germany,2023-04-28,,,
Germany,2023-04-29,,,
Germany,2023-04-30,,,
Germany,2023-05-01,,,
Germany,2023-05-02,,,
Germany,2023-05-03,,,
Germany,2023-05-04,,,
Germany,2023-05-05,,,
Germany,2023-05-06,,,
Germany,2023-05-07,,,
Germany,2023-05-08,,,
Germany,2023-05-09,,,
Germany,2023-05-10,,,
Germany,2023-05-11,,,
Germany,2023-05-12,,,
Germany,2023-05-13,,,
Germany,2023-05-14,,,
Germany,2023-05-15,,,
Germany,2023-05-16,,,
Germany,2023-05-17,,,
Germany,2023-05-18,,,
Germany,2023-05-19,,,
Germany,2023-05-20,,,
Germany,2023-05-21,,,
Germany,2023-05-22,,,
Germany,2023-05-23,,,
Germany,2023-05-24,,,
Germany,2023-05-25,,,
Germany,2023-05-26,,,
Germany,2023-05-27,,,
Germany,2023-05-28,,,
Germany,2023-05-29,,,
Germany,2023-05-30,,,
Germany,2023-05-31,,,
Germany,2023-06-01,,,
Germany,2023-06-02,,,
Germany,2023-06-03,,,
Germany,2023-06-04,,,
Germany,2023-06-05,,,
Germany,2023-06-06,,,
Germany,2023-06-07,,,
Germany,2023-06-08,,,
Germany,2023-06-09,,,
Germany,2023-06-10,,,
Germany,2023-06-11,,,
Germany,2023-06-12,,,
Germany,2023-06-13,,,
Germany,2023-06-14,,,
Germany,2023-06-15,,,
Germany,2023-06-16,,,
Germany,2023-06-17,,,
Germany,2023-06-18,,,
Germany,2023-06-19,,,
Germany,2023-06-20,,,
Germany,2023-06-21,,,
Germany,2023-06-22,,,
Germany,2023-06-23,,,
Germany,2023-06-24,,,
Germany,2023-06-25,,,
Germany,2023-06-26,,,
Germany,2023-06-27,,,
Germany,2023-06-28,,,
Germany,2023-06-29,,,
Germany,2023-06-30,,,
Germany,2023-07-01,,,
Germany,2023-07-02,,,
Germany,2023-07-03,,,
Germany,2023-07-04,,,
Germany,2023-07-05,,,
Germany,2023-07-06,,,
Germany,2023-07-07,,,
Germany,2023-07-08,,,
Germany,2023-07-09,,,
Germany,2023-07-10,,,
Germany,2023-07-11,,,
Germany,2023-07-12,,,
Germany,2023-07-13,,,
Germany,2023-07-14,,,
Germany,2023-07-15,,,
Germany,2023-07-16,,,
Germany,2023-07-17,,,
Germany,2023-07-18,,,
Germany,2023-07-19,,,
Germany,2023-07-20,,,
Germany,2023-07-21,,,
Germany,2023-07-22,,,
Germany,2023-07-23,,,
Germany,2023-07-24,,,
Germany,2023-07-25,,,
Germany,2023-07-26,,,
Germany,2023-07-27,,,
Germany,2023-07-28,,,
Germany,2023-07-29,,,
Germany,2023-07-30,,,
Germany,2023-07-31,,,
Germany,2023-08-01,,,
Germany,2023-08-02,,,
Germany,2023-08-03,,,
Germany,2023-08-04,,,
Germany,2023-08-05,,,
Germany,2023-08-06,,,
Germany,2023-08-07,,,
Germany,2023-08-08,,,
Germany,2023-08-09,,,
Germany,2023-08-10,,,
Germany,2023-08-11,,,
Germany,2023-08-12,,,
Germany,2023-08-13,,,
Germany,2023-08-14,,,
Germany,2023-08-15,,,
Germany,2023-08-16,,,
Germany,2023-08-17,,,
Germany,2023-08-18,,,
Germany,2023-08-19,,,
Germany,2023-08-20,,,
Germany,2023-08-21,,,
Germany,2023-08-22,,,
Germany,2023-08-23,,,
Germany,2023-08-24,,,
Germany,2023-08-25,,,
Germany,2023-08-26,,,
Germany,2023-08-27,,,
Germany,2023-08-28,,,
Germany,2023-08-29,,,
Germany,2023-08-30,,,
Germany,2023-08-31,,,
Germany,2023-09-01,,,
Germany,2023-09-02,,,
Germany,2023-09-03,,,
Germany,2023-09-04,,,
Germany,2023-09-05,,,
Germany,2023-09-06,,,
Germany,2023-09-07,,,
Germany,2023-09-08,,,
Germany,2023-09-09,,,
Germany,2023-09-10,,,
Germany,2023-09-11,,,
Germany,2023-09-12,,,
Germany,2023-09-13,,,
Germany,2023-09-14,,,
Germany,2023-09-15,,,
Germany,2023-09-16,,,
Germany,2023-09-17,,,
Germany,2023-09-18,,,
Germany,2023-09-19,,,
Germany,2023-09-20,,,
Germany,2023-09-21,,,
Germany,2023-09-22,,,
Germany,2023-09-23,,,
Germany,2023-09-24,,,
Germany,2023-09-25,,,
Germany,2023-09-26,,,
Germany,2023-09-27,,,
Germany,2023-09-28,,,
Germany,2023-09-29,,,
Germany,2023-09-30,,,
Germany,2023-10-01,,,
Germany,2023-10-02,,,
Germany,2023-10-03,,,
Germany,2023-10-04,,,
Germany,2023-10-05,,,
Germany,2023-10-06,,,
Germany,2023-10-07,,,
Germany,2023-10-08,,,
Germany,2023-10-09,,,
Germany,2023-10-10,,,
Germany,2023-10-11,,,
Germany,2023-10-12,,,
Germany,2023-10-13,,,
Germany,2023-10-14,,,
Germany,2023-10-15,,,
Germany,2023-10-16,,,
Germany,2023-10-17,,,
Germany,2023-10-18,,,
India,2020-01-03,,,
India,2020-01-04,,,
India,2020-01-05,,,
India,2020-01-06,,,
India,2020-01-07,,,
India,2020-01-08,,,
India,2020-01-09,,,
India,2020-01-10,,,
India,2020-01-11,,,
India,2020-01-12,,,
India,2020-01-13,,,
India,2020-01-14,,,
India,2020-01-15,,,
India,2020-01-16,,,
India,2020-01-17,,,
India,2020-01-18,,,
India,2020-01-19,,,
India,2020-01-20,,,
India,2020-01-21,,,
India,2020-01-22,,,
India,2020-01-23,,,
India,2020-01-24,,,
India,2020-01-25,,,
India,2020-01-26,,,
India,2020-01-27,,,
India,2020-01-28,,,
India,2020-01-29,,,
India,2020-01-30,,,
India,2020-01-31,,,
India,2020-02-01,,,
India,2020-02-02,,,
India,2020-02-03,,,
India,2020-02-04,,,
India,2020-02-05,,,
India,2020-02-06,,,
India,2020-02-07,,,
India,2020-02-08,,,
India,2020-02-09,,,
India,2020-02-10,,,
India,2020-02-11,,,
India,2020-02-12,,,
India,2020-02-13,,,
India,2020-02-14,,,
India,2020-02-15,,,
India,2020-02-16,,,
India,2020-02-17,,,
India,2020-02-18,,,
India,2020-02-19,,,
India,2020-02-20,,,
India,2020-02-21,,,
India,2020-02-22,,,
India,2020-02-23,,,
India,2020-02-24,,,
India,2020-02-25,,,
India,2020-02-26,,,
India,2020-02-27,,,
India,2020-02-28,,,
India,2020-02-29,,,
India,2020-03-01,,,
India,2020-03-02,,,
India,2020-03-03,,,
India,2020-03-04,,,
India,2020-03-05,,,
India,2020-03-06,,,
India,2020-03-07,,,
India,2020-03-08,,,
India,2020-03-09,,,
India,2020-03-10,,,
India,2020-03-11,,,
India,2020-03-12,,,
India,2020-03-13,,,
India,2020-03-14,,,
India,2020-03-15,,,
India,2020-03-16,,,
India,2020-03-17,,,
India,2020-03-18,,,
India,2020-03-19,,,
India,2020-03-20,,,
India,2020-03-21,,,
India,2020-03-22,,,
India,2020-03-23,,,
India,2020-03-24,,,
India,2020-03-25,,,
India,2020-03-26,,,
India,2020-03-27,,,
India,2020-03-28,,,
India,2020-03-29,,,
India,2020-03-30,,,
India,2020-03-31,,,
India,2020-04-01,,,
India,2020-04-02,,,
India,2020-04-03,,,
India,2020-04-04,,,
India,2020-04-05,,,
India,2020-04-06,,,
India,2020-04-07,,,
India,2020-04-08,,,
India,2020-04-09,,,
India,2020-04-10,,,
India,2020-04-11,,,
India,2020-04-12,,,
India,2020-04-13,,,
India,2020-04-14,,,
India,2020-04-15,,,
India,2020-04-16,,,
India,2020-04-17,,,
India,2020-04-18,,,
India,2020-04-19,,,
India,2020-04-20,,,
India,2020-04-21,,,
India,2020-04-22,,,
India,2020-04-23,,,
India,2020-04-24,,,
India,2020-04-25,,,
India,2020-04-26,,,
India,2020-04-27,,,
India,2020-04-28,,,
India,2020-04-29,,,
India,2020-04-30,,,
India,2020-05-01,,,
India,2020-05-02,,,
India,2020-05-03,,,
India,2020-05-04,,,
India,2020-05-05,,,
India,2020-05-06,,,
India,2020-05-07,,,
India,2020-05-08,,,
India,2020-05-09,,,
India,2020-05-10,,,
India,2020-05-11,,,
India,2020-05-12,,,
India,2020-05-13,,,
India,2020-05-14,,,
India,2020-05-15,,,
India,2020-05-16,,,
India,2020-05-17,,,
India,2020-05-18,,,
India,2020-05-19,,,
India,2020-05-20,,,
India,2020-05-21,,,
India,2020-05-22,,,
India,2020-05-23,,,
India,2020-05-24,,,
India,2020-05-25,,,
India,2020-05-26,,,
India,2020-05-27,,,
India,2020-05-28,,,
India,2020-05-29,,,
India,2020-05-30,,,
India,2020-05-31,,,
India,2020-06-01,,,
India,2020-06-02,,,
India,2020-06-03,,,
India,2020-06-04,,,
India,2020-06-05,,,
India,2020-06-06,,,
India,2020-06-07,,,
India,2020-06-08,,,
India,2020-06-09,,,
India,2020-06-10,,,
India,2020-06-11,,,
India,2020-06-12,,,
India,2020-06-13,,,
India,2020-06-14,,,
India,2020-06-15,,,
India,2020-06-16,,,
India,2020-06-17,,,
India,2020-06-18,,,
India,2020-06-19,,,
India,2020-06-20,,,
India,2020-06-21,,,
India,2020-06-22,,,
India,2020-06-23,,,
India,2020-06-24,,,
India,2020-06-25,,,
India,2020-06-26,,,
India,2020-06-27,,,
India,2020-06-28,,,
India,2020-06-29,,,
India,2020-06-30,,,
India,2020-07-01,,,
India,2020-07-02,,,
India,2020-07-03,,,
India,2020-07-04,,,
India,2020-07-05,,,
India,2020-07-06,,,
India,2020-07-07,,,
India,2020-07-08,,,
India,2020-07-09,,,
India,2020-07-10,,,
India,2020-07-11,,,
India,2020-07-12,,,
India,2020-07-13,,,
India,2020-07-14,,,
India,2020-07-15,,,
India,2020-07-16,,,
India,2020-07-17,,,
India,2020-07-18,,,
India,2020-07-19,,,
India,2020-07-20,,,
India,2020-07-21,,,
India,2020-07-22,,,
India,2020-07-23,,,
India,2020-07-24,,,
India,2020-07-25,,,
India,2020-07-26,,,
India,2020-07-27,,,
India,2020-07-28,,,
India,2020-07-29,,,
India,2020-07-30,,,
India,2020-07-31,,,
India,2020-08-01,,,
India,2020-08-02,,,
India,2020-08-03,,,
India,2020-08-04,,,
India,2020-08-05,,,
India,2020-08-06,,,
India,2020-08-07,,,
India,2020-08-08,,,
India,2020-08-09,,,
India,2020-08-10,,,
India,2020-08-11,,,
India,2020-08-12,,,
India,2020-08-13,,,
India,2020-08-14,,,
India,2020-08-15,,,
India,2020-08-16,,,
India,2020-08-17,,,
India,2020-08-18,,,
India,2020-08-19,,,
India,2020-08-20,,,
India,2020-08-21,,,
India,2020-08-22,,,
India,2020-08-23,,,
India,2020-08-24,,,
India,2020-08-25,,,
India,2020-08-26,,,
India,2020-08-27,,,
India,2020-08-28,,,
India,2020-08-29,,,
India,2020-08-30,,,
India,2020-08-31,,,
India,2020-09-01,,,
India,2020-09-02,,,
India,2020-09-03,,,
India,2020-09-04,,,
India,2020-09-05,,,
India,2020-09-06,,,
India,2020-09-07,,,
India,2020-09-08,,,
India,2020-09-09,,,
India,2020-09-10,,,
India,2020-09-11,,,
India,2020-09-12,,,
India,2020-09-13,,,
India,2020-09-14,,,
India,2020-09-15,,,
India,2020-09-16,,,
India,2020-09-17,,,
India,2020-09-18,,,
India,2020-09-19,,,
India,2020-09-20,,,
India,2020-09-21,,,
India,2020-09-22,,,
India,2020-09-23,,,
India,2020-09-24,,,
India,2020-09-25,,,
India,2020-09-26,,,
India,2020-09-27,,,
India,2020-09-28,,,
India,2020-09-29,,,
India,2020-09-30,,,
India,2020-10-01,,,
India,2020-10-02,,,
India,2020-10-03,,,
India,2020-10-04,,,
India,2020-10-05,,,
India,2020-10-06,,,
India,2020-10-07,,,
India,2020-10-08,,,
India,2020-10-09,,,
India,2020-10-10,,,
India,2020-10-11,,,
India,2020-10-12,,,
India,2020-10-13,,,
India,2020-10-14,,,
India,2020-10-15,,,
India,2020-10-16,,,
India,2020-10-17,,,
India,2020-10-18,,,
India,2020-10-19,,,
India,2020-10-20,,,
India,2020-10-21,,,
India,2020-10-22,,,
India,2020-10-23,,,
India,2020-10-24,,,
India,2020-10-25,,,
India,2020-10-26,,,
India,2020-10-27,,,
India,2020-10-28,,,
India,2020-10-29,,,
India,2020-10-30,,,
India,2020-10-31,,,
India,2020-11-01,,,
India,2020-11-02,,,
India,2020-11-03,,,
India,2020-11-04,,,
India,2020-11-05,,,
India,2020-11-06,,,
India,2020-11-07,,,
India,2020-11-08,,,
India,2020-11-09,,,
India,2020-11-10,,,
India,2020-11-11,,,
India,2020-11-12,,,
India,2020-11-13,,,
India,2020-11-14,,,
India,2020-11-15,,,
India,2020-11-16,,,
India,2020-11-17,,,
India,2020-11-18,,,
India,2020-11-19,,,
India,2020-11-20,,,
India,2020-11-21,,,
India,2020-11-22,,,
India,2020-11-23,,,
India,2020-11-24,,,
India,2020-11-25,,,
India,2020-11-26,,,
India,2020-11-27,,,
India,2020-11-28,,,
India,2020-11-29,,,
India,2020-11-30,,,
India,2020-12-01,,,
India,2020-12-02,,,
India,2020-12-03,,,
India,2020-12-04,,,
India,2020-12-05,,,
India,2020-12-06,,,
India,2020-12-07,,,
India,2020-12-08,,,
India,2020-12-09,,,
India,2020-12-10,,,
India,2020-12-11,,,
India,2020-12-12,,,
India,2020-12-13,,,
India,2020-12-14,,,
India,2020-12-15,,,
India,2020-12-16,,,
India,2020-12-17,,,
India,2020-12-18,,,
India,2020-12-19,,,
India,2020-12-20,,,
India,2020-12-21,,,
India,2020-12-22,,,
India,2020-12-23,,,
India,2020-12-24,,,
India,2020-12-25,,,
India,2020-12-26,,,
India,2020-12-27,,,
India,2020-12-28,,,
India,2020-12-29,,,
India,2020-12-30,,,
India,2020-12-31,,,
India,2021-01-01,,,
India,2021-01-02,,,
India,2021-01-03,,,
India,2021-01-04,,,
India,2021-01-05,,,
India,2021-01-06,,,
India,2021-01-07,,,
India,2021-01-08,,,
India,2021-01-09,,,
India,2021-01-10,,,
India,2021-01-11,,,
India,2021-01-12,,,
India,2021-01-13,,,
India,2021-01-14,,,
India,2021-01-15,0.0,,0.0
India,2021-01-16,0.01,,0.01
India,2021-01-17,0.02,,0.02
India,2021-01-18,0.03,,0.03
India,2021-01-19,0.05,,0.05
India,2021-01-20,0.06,,0.06
India,2021-01-21,0.07,,0.07
India,2021-01-22,0.1,,0.1
India,2021-01-23,0.11,,0.11
India,2021-01-24,0.11,,0.11
India,2021-01-25,0.14,,0.14
India,2021-01-26,0.14,,0.14
India,2021-01-27,0.17,,0.17
India,2021-01-28,0.21,,0.21
India,2021-01-29,0.25,,0.25
India,2021-01-30,0.26,,0.26
India,2021-01-31,0.27,,0.27
India,2021-02-01,0.28,,0.28
India,2021-02-02,0.29,,0.29
India,2021-02-03,0.31,,0.31
India,2021-02-04,0.35,,0.35
India,2021-02-05,0.38,,0.38
India,2021-02-06,0.41,,0.41
India,2021-02-07,0.41,,0.41
India,2021-02-08,0.44,,0.44
India,2021-02-09,0.47,,0.47
India,2021-02-10,0.5,,0.5
India,2021-02-11,0.53,,0.53
India,2021-02-12,0.56,,0.56
India,2021-02-13,0.57,0.0,0.57
India,2021-02-14,,,
India,2021-02-15,0.59,0.01,0.6
India,2021-02-16,0.61,0.02,0.63
India,2021-02-17,0.62,0.02,0.65
India,2021-02-18,0.66,0.03,0.69
India,2021-02-19,0.68,0.05,0.74
India,2021-02-20,0.7,0.06,0.76
India,2021-02-21,0.71,0.07,0.78
India,2021-02-22,0.73,0.08,0.81
India,2021-02-23,0.75,0.09,0.84
India,2021-02-24,0.77,0.1,0.87
India,2021-02-25,0.79,0.13,0.92
India,2021-02-26,0.82,0.16,0.97
India,2021-02-27,0.83,0.17,1.0
India,2021-02-28,0.84,0.17,1.01
India,2021-03-01,0.86,0.18,1.05
India,2021-03-02,0.91,0.19,1.1
India,2021-03-03,0.97,0.2,1.17
India,2021-03-04,1.04,0.23,1.27
India,2021-03-05,1.13,0.25,1.38
India,2021-03-06,1.21,0.26,1.48
India,2021-03-07,1.22,0.27,1.48
India,2021-03-08,1.34,0.29,1.62
India,2021-03-09,1.41,0.31,1.72
India,2021-03-10,1.48,0.33,1.81
India,2021-03-11,1.51,0.33,1.85
India,2021-03-12,1.63,0.36,1.99
India,2021-03-13,1.72,0.38,2.1
India,2021-03-14,1.73,0.38,2.11
India,2021-03-15,1.91,0.41,2.32
India,2021-03-16,2.04,0.44,2.47
India,2021-03-17,2.16,0.46,2.62
India,2021-03-18,2.29,0.49,2.78
India,2021-03-19,2.46,0.51,2.97
India,2021-03-20,2.62,0.53,3.15
India,2021-03-21,2.65,0.53,3.18
India,2021-03-22,2.87,0.55,3.42
India,2021-03-23,3.02,0.57,3.59
India,2021-03-24,3.16,0.59,3.75
India,2021-03-25,3.32,0.6,3.92
India,2021-03-26,3.49,0.61,4.1
India,2021-03-27,3.63,0.62,4.25
India,2021-03-28,3.65,0.63,4.27
India,2021-03-29,3.68,0.63,4.31
India,2021-03-30,3.81,0.64,4.45
India,2021-03-31,3.94,0.66,4.59
India,2021-04-01,4.17,0.68,4.85
India,2021-04-02,4.45,0.7,5.15
India,2021-04-03,4.64,0.72,5.36
India,2021-04-04,4.85,0.74,5.58
India,2021-04-05,5.1,0.76,5.86
India,2021-04-06,5.36,0.79,6.14
India,2021-04-07,5.56,0.81,6.36
India,2021-04-08,5.82,0.84,6.66
India,2021-04-09,6.05,0.87,6.92
India,2021-04-10,6.27,0.9,7.17
India,2021-04-11,6.46,0.91,7.38
India,2021-04-12,6.71,0.95,7.66
India,2021-04-13,6.87,0.98,7.85
India,2021-04-14,7.07,1.01,8.08
India,2021-04-15,7.22,1.05,8.27
India,2021-04-16,7.37,1.1,8.46
India,2021-04-17,7.51,1.14,8.65
India,2021-04-18,7.58,1.16,8.74
India,2021-04-19,7.74,1.23,8.97
India,2021-04-20,,,
India,2021-04-21,7.88,1.27,9.15
India,2021-04-22,8.01,1.35,9.37
India,2021-04-23,,,
India,2021-04-24,,,
India,2021-04-25,8.31,1.51,9.82
India,2021-04-26,8.46,1.6,10.06
India,2021-04-27,8.56,1.67,10.22
India,2021-04-28,8.65,1.73,10.38
India,2021-04-29,8.74,1.8,10.53
India,2021-04-30,8.85,1.88,10.73
India,2021-05-01,8.91,1.93,10.84
India,2021-05-02,8.94,1.94,10.88
India,2021-05-03,9.01,2.0,11.01
India,2021-05-04,9.08,2.05,11.13
India,2021-05-05,9.15,2.13,11.29
India,2021-05-06,9.25,2.23,11.47
India,2021-05-07,9.34,2.32,11.66
India,2021-05-08,9.41,2.41,11.82
India,2021-05-09,9.45,2.43,11.88
India,2021-05-10,9.54,2.53,12.07
India,2021-05-11,9.64,2.63,12.27
India,2021-05-12,9.72,2.7,12.42
India,2021-05-13,9.81,2.77,12.59
India,2021-05-14,9.87,2.81,12.68
India,2021-05-15,9.96,2.85,12.81
India,2021-05-16,10.0,2.86,12.86
India,2021-05-17,10.1,2.87,12.97
India,2021-05-18,10.18,2.89,13.07
India,2021-05-19,10.26,2.9,13.15
India,2021-05-20,10.35,2.91,13.26
India,2021-05-21,,,
India,2021-05-22,10.53,2.94,13.47
India,2021-05-23,10.59,2.94,13.53
India,2021-05-24,10.75,2.95,13.7
India,2021-05-25,10.83,2.96,13.8
India,2021-05-26,11.02,2.98,14.0
India,2021-05-27,11.2,2.99,14.2
India,2021-05-28,11.33,3.0,14.34
India,2021-05-29,11.58,3.03,14.61
India,2021-05-30,11.69,3.04,14.72
India,2021-05-31,11.8,3.05,14.85
India,2021-06-01,11.97,3.07,15.04
India,2021-06-02,12.13,3.09,15.22
India,2021-06-03,12.3,3.11,15.41
India,2021-06-04,12.64,3.14,15.78
India,2021-06-05,12.77,3.15,15.92
India,2021-06-06,12.93,3.16,16.09
India,2021-06-07,13.09,3.17,16.26
India,2021-06-08,13.29,3.2,16.49
India,2021-06-09,13.49,3.22,16.71
India,2021-06-10,13.71,3.24,16.96
India,2021-06-11,13.93,3.27,17.2
India,2021-06-12,14.09,3.28,17.37
India,2021-06-13,14.29,3.31,17.6
India,2021-06-14,14.51,3.33,17.84
India,2021-06-15,14.67,3.35,18.02
India,2021-06-16,14.85,3.38,18.23
India,2021-06-17,15.14,3.42,18.56
India,2021-06-18,15.35,3.44,18.79
India,2021-06-19,15.63,3.49,19.12
India,2021-06-20,15.84,3.51,19.35
India,2021-06-21,16.42,3.57,19.99
India,2021-06-22,16.84,3.62,20.45
India,2021-06-23,17.06,3.64,20.7
India,2021-06-24,17.48,3.7,21.17
India,2021-06-25,17.88,3.76,21.64
India,2021-06-26,18.36,3.85,22.22
India,2021-06-27,18.55,3.89,22.44
India,2021-06-28,18.74,3.94,22.68
India,2021-06-29,19.06,4.04,23.1
India,2021-06-30,19.15,4.07,23.23
India,2021-07-01,19.45,4.17,23.62
India,2021-07-02,19.5,4.19,23.69
India,2021-07-03,19.92,4.38,24.29
India,2021-07-04,20.07,4.44,24.51
India,2021-07-05,20.23,4.55,24.78
India,2021-07-06,20.38,4.62,25.0
India,2021-07-07,20.55,4.72,25.27
India,2021-07-08,21.08,4.96,26.04
India,2021-07-09,,,
India,2021-07-10,21.39,5.14,26.53
India,2021-07-11,21.45,5.17,26.63
India,2021-07-12,21.64,5.28,26.92
India,2021-07-13,21.97,5.38,27.36
India,2021-07-14,22.12,5.49,27.61
India,2021-07-15,22.31,5.59,27.9
India,2021-07-16,22.49,5.72,28.2
India,2021-07-17,22.71,5.86,28.57
India,2021-07-18,,,
India,2021-07-19,23.03,6.03,29.06
India,2021-07-20,23.2,6.12,29.32
India,2021-07-21,23.3,6.18,29.48
India,2021-07-22,23.56,6.31,29.88
India,2021-07-23,23.77,6.43,30.19
India,2021-07-24,24.02,6.55,30.56
India,2021-07-25,24.12,6.59,30.71
India,2021-07-26,24.45,6.73,31.18
India,2021-07-27,24.65,6.83,31.48
India,2021-07-28,24.88,6.93,31.8
India,2021-07-29,25.13,7.05,32.18
India,2021-07-30,25.39,7.18,32.57
India,2021-07-31,,,
India,2021-08-01,25.97,7.35,33.32
India,2021-08-02,,,
India,2021-08-03,26.68,7.56,34.24
India,2021-08-04,26.89,7.64,34.53
India,2021-08-05,27.21,7.74,34.95
India,2021-08-06,27.52,7.83,35.35
India,2021-08-07,27.83,7.93,35.76
India,2021-08-08,27.92,7.97,35.89
India,2021-08-09,28.24,8.07,36.3
India,2021-08-10,28.48,8.15,36.63
India,2021-08-11,28.72,8.23,36.95
India,2021-08-12,,,
India,2021-08-13,29.41,8.42,37.84
